Country,Country_Code,Year,Gini,Region,GDP_per_capita,Population
Dominican Republic,DOM,2004,52.1,Latin America & Caribbean ,2451.69161616569,9104892.0
Dominican Republic,DOM,2005,50.0,Latin America & Caribbean ,3878.31206735244,9225034.0
Dominican Republic,DOM,2006,52.0,Latin America & Caribbean ,4055.14270347371,9341183.0
Dominican Republic,DOM,2007,48.9,Latin America & Caribbean ,4649.64558875814,9455658.0
Dominican Republic,DOM,2008,48.1,Latin America & Caribbean ,5023.58513403515,9573130.0
Dominican Republic,DOM,2009,48.9,Latin America & Caribbean ,4973.95186999952,9695265.0
Dominican Republic,DOM,2010,47.3,Latin America & Caribbean ,5478.62470398954,9820175.0
Dominican Republic,DOM,2011,47.7,Latin America & Caribbean ,5826.51014109195,9945621.0
Dominican Republic,DOM,2012,46.1,Latin America & Caribbean ,6013.81965002603,10070411.0
Dominican Republic,DOM,2013,47.7,Latin America & Caribbean ,6136.59429329301,10193833.0
Dominican Republic,DOM,2014,44.3,Latin America & Caribbean ,6496.45166971142,10315528.0
Dominican Republic,DOM,2015,45.2,Latin America & Caribbean ,6800.95309395474,10434829.0
Dominican Republic,DOM,2016,45.7,Latin America & Caribbean ,7160.44200982307,10551430.0
Dominican Republic,DOM,2017,42.2,Latin America & Caribbean ,7412.71571571512,10666843.0
Dominican Republic,DOM,2018,43.7,Latin America & Caribbean ,7882.98221584944,10782053.0
Dominican Republic,DOM,2019,41.9,Latin America & Caribbean ,8183.01623600375,10894043.0
Dominican Republic,DOM,2020,39.6,Latin America & Caribbean ,7135.22273255899,11008300.0
Dominican Republic,DOM,2021,38.5,Latin America & Caribbean ,8527.0754858205,11123476.0
Dominican Republic,DOM,2022,37.0,Latin America & Caribbean ,10104.2464008585,11230734.0
Dominican Republic,DOM,2023,38.4,Latin America & Caribbean ,10630.431743829,11331265.0
Dominican Republic,DOM,2024,39.0,Latin America & Caribbean ,10875.6618443092,11427557.0
Ecuador,ECU,1987,50.5,Latin America & Caribbean ,1426.01629151663,9779290.0
Ecuador,ECU,1994,53.3,Latin America & Caribbean ,1996.85894789444,11372197.0
Ecuador,ECU,1995,50.8,Latin America & Caribbean ,2108.00698245316,11590514.0
Ecuador,ECU,1998,49.6,Latin America & Caribbean ,2284.01572847769,12251184.0
Ecuador,ECU,1999,58.6,Latin America & Caribbean ,1575.30234730971,12470795.0
Ecuador,ECU,2000,56.3,Latin America & Caribbean ,1382.23421759909,12689206.0
Ecuador,ECU,2003,53.5,Latin America & Caribbean ,2315.62215223014,13372306.0
Ecuador,ECU,2004,53.9,Latin America & Caribbean ,2586.20914663347,13608701.0
Ecuador,ECU,2005,53.1,Latin America & Caribbean ,2909.02606014388,13846163.0
Ecuador,ECU,2006,52.3,Latin America & Caribbean ,3243.67010359339,14086131.0
Ecuador,ECU,2007,53.4,Latin America & Caribbean ,3478.92488770671,14328773.0
Ecuador,ECU,2008,49.8,Latin America & Caribbean ,4194.75750661981,14575202.0
Ecuador,ECU,2009,48.5,Latin America & Caribbean ,4053.36331139298,14825954.0
Ecuador,ECU,2010,48.8,Latin America & Caribbean ,4520.30959039763,15076695.0
Ecuador,ECU,2011,45.9,Latin America & Caribbean ,5153.6916424375,15326227.0
Ecuador,ECU,2012,46.1,Latin America & Caribbean ,5634.08393191094,15572194.0
Ecuador,ECU,2013,46.9,Latin America & Caribbean ,6109.29031510341,15807128.0
Ecuador,ECU,2014,45.0,Latin America & Caribbean ,6405.79979300441,16035124.0
Ecuador,ECU,2015,46.0,Latin America & Caribbean ,5976.1596805651,16266225.0
Ecuador,ECU,2016,45.0,Latin America & Caribbean ,5917.63771271481,16505139.0
Ecuador,ECU,2017,44.7,Latin America & Caribbean ,6233.32244797718,16759519.0
Ecuador,ECU,2018,45.4,Latin America & Caribbean ,6303.91886658338,17049547.0
Ecuador,ECU,2019,45.7,Latin America & Caribbean ,6205.05765246766,17340021.0
Ecuador,ECU,2020,47.3,Latin America & Caribbean ,5463.64515348598,17546065.0
Ecuador,ECU,2021,45.8,Latin America & Caribbean ,6061.32350181711,17682454.0
Ecuador,ECU,2022,45.5,Latin America & Caribbean ,6515.58528418336,17823897.0
Ecuador,ECU,2023,44.6,Latin America & Caribbean ,6718.1447938811,17980083.0
Ecuador,ECU,2024,45.2,Latin America & Caribbean ,6826.5294137822,18135478.0
Ecuador,ECU,2025,45.9,Latin America & Caribbean ,7125.27618527738,18289896.0
"Egypt, Arab Rep.",EGY,1990,32.0,"Middle East, North Africa, Afghanistan & Pakistan",735.982935028025,58396618.0
"Egypt, Arab Rep.",EGY,1995,30.1,"Middle East, North Africa, Afghanistan & Pakistan",916.326617700876,65652622.0
"Egypt, Arab Rep.",EGY,1999,30.8,"Middle East, North Africa, Afghanistan & Pakistan",1268.30949160496,71520954.0
"Egypt, Arab Rep.",EGY,2004,31.8,"Middle East, North Africa, Afghanistan & Pakistan",991.255689145253,79477443.0
"Egypt, Arab Rep.",EGY,2008,31.1,"Middle East, North Africa, Afghanistan & Pakistan",1896.21594269779,85864789.0
"Egypt, Arab Rep.",EGY,2010,30.2,"Middle East, North Africa, Afghanistan & Pakistan",2455.08194645282,89196072.0
"Egypt, Arab Rep.",EGY,2012,28.3,"Middle East, North Africa, Afghanistan & Pakistan",2996.0677072015,93161001.0
"Egypt, Arab Rep.",EGY,2015,31.8,"Middle East, North Africa, Afghanistan & Pakistan",3306.98159414141,99597342.0
"Egypt, Arab Rep.",EGY,2017,31.5,"Middle East, North Africa, Afghanistan & Pakistan",2395.10333299491,103696057.0
"Egypt, Arab Rep.",EGY,2019,31.9,"Middle East, North Africa, Afghanistan & Pakistan",2962.98892023003,107553158.0
"Egypt, Arab Rep.",EGY,2021,28.5,"Middle East, North Africa, Afghanistan & Pakistan",3827.35415374308,110957008.0
El Salvador,SLV,1989,48.7,Latin America & Caribbean ,825.105232536306,5298979.0
El Salvador,SLV,1991,53.8,Latin America & Caribbean ,955.826897421092,5495077.0
El Salvador,SLV,1995,49.8,Latin America & Caribbean ,1548.3763038362,5762131.0
El Salvador,SLV,1996,51.0,Latin America & Caribbean ,1651.31016800895,5805286.0
El Salvador,SLV,1998,54.4,Latin America & Caribbean ,1859.73085887742,5880781.0
El Salvador,SLV,1999,52.1,Latin America & Caribbean ,1908.0804545224,5913900.0
El Salvador,SLV,2000,51.5,Latin America & Caribbean ,1982.87093542615,5943366.0
El Salvador,SLV,2001,51.3,Latin America & Caribbean ,2058.04459070452,5968060.0
El Salvador,SLV,2002,51.9,Latin America & Caribbean ,2115.41187355626,5986631.0
El Salvador,SLV,2003,50.4,Latin America & Caribbean ,2207.83089518069,5998599.0
El Salvador,SLV,2004,47.8,Latin America & Caribbean ,2285.68907438892,6004671.0
El Salvador,SLV,2005,48.5,Latin America & Caribbean ,2447.39140845394,6005578.0
El Salvador,SLV,2006,45.7,Latin America & Caribbean ,2665.61807194853,6002319.0
El Salvador,SLV,2007,45.2,Latin America & Caribbean ,2830.65693770733,6009824.0
El Salvador,SLV,2008,46.9,Latin America & Caribbean ,2983.24829577976,6029297.0
El Salvador,SLV,2009,45.8,Latin America & Caribbean ,2910.18651752011,6048279.0
El Salvador,SLV,2010,43.5,Latin America & Caribbean ,3040.07300952878,6068249.0
El Salvador,SLV,2011,42.3,Latin America & Caribbean ,3330.60049486653,6090127.0
El Salvador,SLV,2012,41.8,Latin America & Caribbean ,3497.91256915509,6113975.0
El Salvador,SLV,2013,43.4,Latin America & Caribbean ,3582.26694005169,6138839.0
El Salvador,SLV,2014,41.6,Latin America & Caribbean ,3666.01248913873,6162955.0
El Salvador,SLV,2015,40.6,Latin America & Caribbean ,3790.34089108162,6183676.0
El Salvador,SLV,2016,40.0,Latin America & Caribbean ,3901.34014965811,6200800.0
El Salvador,SLV,2017,38.0,Latin America & Caribbean ,4020.12671373919,6213533.0
El Salvador,SLV,2018,38.6,Latin America & Caribbean ,4183.54620971358,6219807.0
El Salvador,SLV,2019,38.8,Latin America & Caribbean ,4320.11671534627,6222318.0
El Salvador,SLV,2021,39.0,Latin America & Caribbean ,4642.60743101342,6255782.0
El Salvador,SLV,2022,38.8,Latin America & Caribbean ,5074.60050994225,6280319.0
El Salvador,SLV,2023,39.8,Latin America & Caribbean ,5319.7195268688,6309624.0
Equatorial Guinea,GNQ,2022,38.5,Sub-Saharan Africa ,7589.29964909381,1803545.0
Estonia,EST,1993,39.4,Europe & Central Asia,2685.90889287357,1494128.0
Estonia,EST,1995,30.1,Europe & Central Asia,3134.38975345407,1436634.0
Estonia,EST,1998,37.6,Europe & Central Asia,4093.39247738765,1386156.0
Estonia,EST,2000,35.8,Europe & Central Asia,4070.60902410208,1396985.0
Estonia,EST,2001,36.0,Europe & Central Asia,4502.66614992392,1388115.0
Estonia,EST,2002,35.8,Europe & Central Asia,5343.18310760735,1379350.0
Estonia,EST,2003,37.2,Europe & Central Asia,7205.40703313243,1370720.0
Estonia,EST,2004,33.6,Europe & Central Asia,8916.0728274602,1362550.0
Estonia,EST,2005,33.4,Europe & Central Asia,10414.6381183565,1354775.0
Estonia,EST,2006,33.7,Europe & Central Asia,12641.4800976473,1346810.0
Estonia,EST,2007,31.2,Europe & Central Asia,16745.4308011148,1340680.0
Estonia,EST,2008,31.9,Europe & Central Asia,18205.9064113446,1337090.0
Estonia,EST,2009,31.4,Europe & Central Asia,14712.4494217916,1334515.0
Estonia,EST,2010,32.0,Europe & Central Asia,14663.7041018705,1331475.0
Estonia,EST,2011,32.5,Europe & Central Asia,17555.5455239426,1327439.0
Estonia,EST,2012,32.9,Europe & Central Asia,17568.2137969714,1322696.0
Estonia,EST,2013,35.1,Europe & Central Asia,19310.3874900757,1317997.0
Estonia,EST,2014,34.6,Europe & Central Asia,20581.7898991695,1314545.0
Estonia,EST,2015,32.7,Europe & Central Asia,17722.1557669523,1315407.0
Estonia,EST,2016,31.2,Europe & Central Asia,18666.3736521706,1315790.0
Estonia,EST,2017,30.4,Europe & Central Asia,20851.5223496861,1317384.0
Estonia,EST,2018,30.3,Europe & Central Asia,23618.1361254581,1321977.0
Estonia,EST,2019,30.8,Europe & Central Asia,24021.2501413306,1326898.0
Estonia,EST,2020,30.7,Europe & Central Asia,23933.9939421065,1329522.0
Estonia,EST,2021,31.8,Europe & Central Asia,27951.1659277744,1330932.0
Estonia,EST,2022,32.3,Europe & Central Asia,28340.3826549406,1348840.0
Estonia,EST,2023,30.7,Europe & Central Asia,30264.0064885057,1370286.0
Eswatini,SWZ,1994,58.7,Sub-Saharan Africa ,1461.36400128736,971212.0
Eswatini,SWZ,2000,53.1,Sub-Saharan Africa ,1629.67038842815,1041414.0
Eswatini,SWZ,2009,51.4,Sub-Saharan Africa ,3189.79679956637,1105153.0
Eswatini,SWZ,2016,54.6,Sub-Saharan Africa ,3238.17611961364,1149507.0
Ethiopia,ETH,1995,44.6,Sub-Saharan Africa ,136.523619088963,57537335.0
Ethiopia,ETH,1999,30.0,Sub-Saharan Africa ,120.734631499865,65374561.0
Ethiopia,ETH,2004,29.8,Sub-Saharan Africa ,133.169812538096,76077206.0
Ethiopia,ETH,2010,33.2,Sub-Saharan Africa ,330.619412798644,90538514.0
Ethiopia,ETH,2015,35.0,Sub-Saharan Africa ,597.912113218663,103867135.0
Ethiopia,ETH,2021,31.1,Sub-Saharan Africa ,893.009835441784,122138588.0
Fiji,FJI,2002,38.1,East Asia & Pacific,2136.56794118683,858049.0
Fiji,FJI,2008,40.4,East Asia & Pacific,3899.92231512129,903399.0
Fiji,FJI,2013,36.7,East Asia & Pacific,4572.44377544245,916352.0
Fiji,FJI,2019,30.7,East Asia & Pacific,5842.07344577597,914899.0
Finland,FIN,1987,22.2,Europe & Central Asia,18565.0264426011,4932123.0
Finland,FIN,1991,22.9,Europe & Central Asia,25488.8450525604,5013740.0
Finland,FIN,1995,23.5,Europe & Central Asia,26246.2743214462,5107790.0
Finland,FIN,2000,27.2,Europe & Central Asia,24335.9225082659,5176209.0
Finland,FIN,2003,27.7,Europe & Central Asia,32920.0857192568,5213014.0
Finland,FIN,2004,27.9,Europe & Central Asia,37768.1334202029,5228172.0
Finland,FIN,2005,27.6,Europe & Central Asia,39049.8703780223,5246096.0
Finland,FIN,2006,28.0,Europe & Central Asia,41214.0187765069,5266268.0
Finland,FIN,2007,28.3,Europe & Central Asia,48473.0240091455,5288720.0
Finland,FIN,2008,27.8,Europe & Central Asia,53769.4726240385,5313399.0
Finland,FIN,2009,27.5,Europe & Central Asia,47478.3495310999,5338871.0
Finland,FIN,2010,27.7,Europe & Central Asia,46506.2919016566,5363352.0
Finland,FIN,2011,27.6,Europe & Central Asia,51060.3242589767,5388272.0
Finland,FIN,2012,27.1,Europe & Central Asia,47551.6740841369,5413971.0
Finland,FIN,2013,27.2,Europe & Central Asia,49691.0145200739,5438972.0
Finland,FIN,2014,26.8,Europe & Central Asia,50073.7760815871,5461512.0
Finland,FIN,2015,27.1,Europe & Central Asia,42560.3456767103,5479531.0
Finland,FIN,2016,27.1,Europe & Central Asia,43451.2562442158,5495303.0
Finland,FIN,2017,27.4,Europe & Central Asia,46085.0174739036,5508214.0
Finland,FIN,2018,27.3,Europe & Central Asia,49654.2497035329,5515525.0
Finland,FIN,2019,27.7,Europe & Central Asia,48358.1807773701,5521606.0
Finland,FIN,2020,27.1,Europe & Central Asia,48828.6846862799,5529543.0
Finland,FIN,2021,27.7,Europe & Central Asia,53099.1351400148,5541017.0
Finland,FIN,2022,27.9,Europe & Central Asia,50440.560224974,5556106.0
Finland,FIN,2023,27.4,Europe & Central Asia,52864.6931581216,5583911.0
France,FRA,1970,37.1,Europe & Central Asia,2832.54913756906,52007169.0
France,FRA,1975,35.9,Europe & Central Asia,6616.76722499173,54002853.0
France,FRA,1979,34.0,Europe & Central Asia,11062.5731730373,54979851.0
France,FRA,1984,33.4,Europe & Central Asia,9311.89426452129,56383085.0
France,FRA,1990,32.1,Europe & Central Asia,21586.4674617483,58261012.0
France,FRA,1996,32.0,Europe & Central Asia,26757.6351494145,59754504.0
France,FRA,1997,31.9,Europe & Central Asia,24169.4008102822,59968066.0
France,FRA,1998,31.7,Europe & Central Asia,24869.4030795939,60190684.0
France,FRA,1999,32.5,Europe & Central Asia,24576.3152254528,60501986.0
France,FRA,2000,32.6,Europe & Central Asia,22340.5939516217,60918661.0
France,FRA,2001,32.5,Europe & Central Asia,22331.7948343036,61364377.0
France,FRA,2002,31.8,Europe & Central Asia,24144.5727019529,61812142.0
France,FRA,2003,31.4,Europe & Central Asia,29479.5222101175,62249855.0
France,FRA,2004,30.6,Europe & Central Asia,33644.9282220364,62707588.0
France,FRA,2005,29.8,Europe & Central Asia,34696.3718316971,63180854.0
France,FRA,2006,29.7,Europe & Central Asia,36431.5658906555,63622342.0
France,FRA,2007,32.4,Europe & Central Asia,41486.1907828787,64016890.0
France,FRA,2008,33.0,Europe & Central Asia,45464.8181385158,64375116.0
France,FRA,2009,32.7,Europe & Central Asia,41728.0884164132,64706436.0
France,FRA,2010,33.7,Europe & Central Asia,40694.8211697025,65026211.0
France,FRA,2011,33.3,Europe & Central Asia,43929.7840873812,65340830.0
France,FRA,2012,33.1,Europe & Central Asia,40863.5814412333,65657659.0
France,FRA,2013,32.5,Europe & Central Asia,42669.1795111893,65997932.0
France,FRA,2014,32.3,Europe & Central Asia,43148.0459288416,66312067.0
France,FRA,2015,32.7,Europe & Central Asia,36702.4323733379,66548272.0
France,FRA,2016,31.9,Europe & Central Asia,37024.2157133669,66724104.0
France,FRA,2017,31.6,Europe & Central Asia,38687.1626407164,66918020.0
France,FRA,2018,32.4,Europe & Central Asia,41418.1766484844,67158348.0
France,FRA,2019,31.2,Europe & Central Asia,40408.2848574751,67382061.0
France,FRA,2020,30.7,Europe & Central Asia,39169.8606000707,67601110.0
France,FRA,2021,31.5,Europe & Central Asia,43725.0999521245,67842811.0
France,FRA,2022,31.2,Europe & Central Asia,40988.6396406579,68184457.0
France,FRA,2023,31.8,Europe & Central Asia,44700.1384177544,68372286.0
Gabon,GAB,2005,42.2,Sub-Saharan Africa ,6547.87613955186,1463495.0
Gabon,GAB,2017,38.0,Sub-Saharan Africa ,6921.73373135624,2156900.0
"Gambia, The",GMB,1998,48.3,Sub-Saharan Africa ,610.234711461724,1376987.0
"Gambia, The",GMB,2003,47.3,Sub-Saharan Africa ,308.719123437587,1577611.0
"Gambia, The",GMB,2010,43.6,Sub-Saharan Africa ,801.033372714536,1926630.0
"Gambia, The",GMB,2015,35.9,Sub-Saharan Africa ,619.536364296461,2224529.0
"Gambia, The",GMB,2020,38.8,Sub-Saharan Africa ,720.335143352133,2515733.0
Georgia,GEO,1996,37.1,Europe & Central Asia,689.034634153312,4491699.0
Georgia,GEO,1997,40.7,Europe & Central Asia,807.032285752352,4349913.0
Georgia,GEO,1998,41.2,Europe & Central Asia,851.515542450841,4243607.0
Georgia,GEO,1999,40.1,Europe & Central Asia,673.537782887275,4157192.0
Georgia,GEO,2000,40.5,Europe & Central Asia,749.908534993961,4077131.0
Georgia,GEO,2001,39.6,Europe & Central Asia,801.98383707929,4014373.0
Georgia,GEO,2002,37.2,Europe & Central Asia,853.526171868939,3978515.0
Georgia,GEO,2003,36.6,Europe & Central Asia,1010.03151630868,3951736.0
Georgia,GEO,2004,36.2,Europe & Central Asia,1305.04748557208,3927340.0
Georgia,GEO,2005,37.4,Europe & Central Asia,1642.78359414797,3902469.0
Georgia,GEO,2006,36.9,Europe & Central Asia,1996.02013272284,3880347.0
Georgia,GEO,2007,38.1,Europe & Central Asia,2635.36650276116,3860158.0
Georgia,GEO,2008,38.5,Europe & Central Asia,3324.7537205015,3848449.0
Georgia,GEO,2009,38.2,Europe & Central Asia,2822.68939668797,3814419.0
Georgia,GEO,2010,39.5,Europe & Central Asia,3281.72930937343,3786695.0
Georgia,GEO,2011,39.6,Europe & Central Asia,4119.66818307193,3756441.0
Georgia,GEO,2012,39.0,Europe & Central Asia,4530.69533409431,3728874.0
Georgia,GEO,2013,38.6,Europe & Central Asia,4712.00229382665,3717668.0
Georgia,GEO,2014,37.6,Europe & Central Asia,4830.33486170249,3719414.0
Georgia,GEO,2015,36.5,Europe & Central Asia,4086.6223465965,3725276.0
Georgia,GEO,2016,36.6,Europe & Central Asia,4143.40125686315,3727505.0
Georgia,GEO,2017,37.9,Europe & Central Asia,4418.75206546679,3728004.0
Georgia,GEO,2018,36.4,Europe & Central Asia,4804.0546040444,3726549.0
Georgia,GEO,2019,35.9,Europe & Central Asia,4741.2832715876,3720161.0
Georgia,GEO,2020,34.5,Europe & Central Asia,4300.85701291207,3722716.0
Georgia,GEO,2021,34.2,Europe & Central Asia,5083.60695484577,3708610.0
Georgia,GEO,2022,33.5,Europe & Central Asia,6729.84659930283,3712502.0
Georgia,GEO,2023,34.8,Europe & Central Asia,8283.66960652261,3715483.0
Georgia,GEO,2024,33.9,Europe & Central Asia,8967.67525638987,3812518.0
Germany,DEU,1991,29.3,Europe & Central Asia,23443.3350818536,80013896.0
Germany,DEU,1992,29.0,Europe & Central Asia,26559.8543879632,80624598.0
Germany,DEU,1993,28.4,Europe & Central Asia,25616.6508772405,81156363.0
Germany,DEU,1994,29.1,Europe & Central Asia,27201.9593555204,81438348.0
Germany,DEU,1995,28.7,Europe & Central Asia,31747.2449398447,81678051.0
Germany,DEU,1996,28.3,Europe & Central Asia,30599.7891048363,81914831.0
Germany,DEU,1997,28.2,Europe & Central Asia,27046.9565464237,82034771.0
Germany,DEU,1998,28.1,Europe & Central Asia,27395.9440608051,82047195.0
Germany,DEU,1999,29.0,Europe & Central Asia,26965.4922773722,82100243.0
Germany,DEU,2000,28.7,Europe & Central Asia,23925.8559901991,82211508.0
Germany,DEU,2001,29.9,Europe & Central Asia,23878.3641471651,82349925.0
Germany,DEU,2002,29.9,Europe & Central Asia,25486.5942008748,82488495.0
Germany,DEU,2003,29.9,Europe & Central Asia,30711.1022511331,82534176.0
Germany,DEU,2004,30.1,Europe & Central Asia,34566.7359143735,82516260.0
Germany,DEU,2005,31.6,Europe & Central Asia,35084.4363546269,82469422.0
Germany,DEU,2006,31.0,Europe & Central Asia,36980.3349948954,82376451.0
Germany,DEU,2007,31.2,Europe & Central Asia,42350.9217211489,82266372.0
Germany,DEU,2008,30.6,Europe & Central Asia,46379.1647953479,82110097.0
Germany,DEU,2009,30.4,Europe & Central Asia,42471.8868625226,81902307.0
Germany,DEU,2010,30.2,Europe & Central Asia,42396.9665976293,81776930.0
Germany,DEU,2011,30.4,Europe & Central Asia,47630.9761883572,80274983.0
Germany,DEU,2012,30.9,Europe & Central Asia,44718.0159214069,80425823.0
Germany,DEU,2013,31.4,Europe & Central Asia,47206.8353514242,80645605.0
Germany,DEU,2014,30.8,Europe & Central Asia,48959.5991203133,80982500.0
Germany,DEU,2015,31.4,Europe & Central Asia,41929.7549110722,81686611.0
Germany,DEU,2016,31.3,Europe & Central Asia,42948.9381932694,82348669.0
Germany,DEU,2017,31.3,Europe & Central Asia,45553.9341495339,82657002.0
Germany,DEU,2018,31.9,Europe & Central Asia,48916.1686612154,82905782.0
Germany,DEU,2019,32.2,Europe & Central Asia,47656.199739747,83092962.0
Germany,DEU,2020,32.5,Europe & Central Asia,47394.8734504469,83160871.0
Germany,DEU,2021,33.6,Europe & Central Asia,52349.2459994422,83196078.0
Germany,DEU,2022,33.7,Europe & Central Asia,50506.5179638543,83177813.0
Ghana,GHA,1987,35.3,Sub-Saharan Africa ,355.153724919203,14289108.0
Ghana,GHA,1988,36.0,Sub-Saharan Africa ,355.121844932881,14636568.0
Ghana,GHA,1991,38.4,Sub-Saharan Africa ,418.254121349986,15787496.0
Ghana,GHA,1998,40.1,Sub-Saharan Africa ,400.366799508524,18688036.0
Ghana,GHA,2005,42.8,Sub-Saharan Africa ,478.611909191028,22449438.0
Ghana,GHA,2012,42.4,Sub-Saharan Africa ,1543.77524235764,26734268.0
Ghana,GHA,2016,43.5,Sub-Saharan Africa ,1912.47991339951,29356742.0
Greece,GRC,1995,36.5,Europe & Central Asia,12779.081491606,10562153.0
Greece,GRC,2000,34.4,Europe & Central Asia,11638.2010697215,10805808.0
Greece,GRC,2002,35.5,Europe & Central Asia,13782.195640943,10902022.0
Greece,GRC,2003,32.8,Europe & Central Asia,18020.612039764,10928070.0
Greece,GRC,2004,33.6,Europe & Central Asia,21449.2552764245,10955141.0
Greece,GRC,2005,34.6,Europe & Central Asia,22054.1315756886,10987314.0
Greece,GRC,2006,35.1,Europe & Central Asia,24416.0232970275,11020362.0
Greece,GRC,2007,34.0,Europe & Central Asia,28440.7625328955,11048473.0
Greece,GRC,2008,33.6,Europe & Central Asia,31695.8331092209,11077841.0
Greece,GRC,2009,33.6,Europe & Central Asia,29425.4573200263,11107017.0
Greece,GRC,2010,34.1,Europe & Central Asia,26653.0488008626,11121341.0
Greece,GRC,2011,34.8,Europe & Central Asia,25504.7866510124,11104899.0
Greece,GRC,2012,36.3,Europe & Central Asia,21624.346052551,11045011.0
Greece,GRC,2013,36.1,Europe & Central Asia,21573.3449762805,10965211.0
Greece,GRC,2014,35.8,Europe & Central Asia,21474.7257123892,10892413.0
Greece,GRC,2015,36.0,Europe & Central Asia,17980.7298238137,10820883.0
Greece,GRC,2016,35.0,Europe & Central Asia,17919.2426377048,10775971.0
Greece,GRC,2017,34.4,Europe & Central Asia,18631.9930129293,10754679.0
Greece,GRC,2018,32.9,Europe & Central Asia,19873.4015238771,10732882.0
Greece,GRC,2019,33.1,Europe & Central Asia,19335.3602002969,10721582.0
Greece,GRC,2020,33.6,Europe & Central Asia,17886.733165236,10698599.0
Greece,GRC,2021,32.9,Europe & Central Asia,20652.89659591,10570130.0
Greece,GRC,2022,33.4,Europe & Central Asia,20884.6773436263,10437805.0
Greece,GRC,2023,33.4,Europe & Central Asia,23343.7103964562,10407351.0
Grenada,GRD,2018,43.8,Latin America & Caribbean ,10083.021279225,115691.0
Guatemala,GTM,1986,54.1,Latin America & Caribbean ,896.063263473632,8070818.0
Guatemala,GTM,1989,58.8,Latin America & Caribbean ,958.427471156263,8775546.0
Guatemala,GTM,1998,49.4,Latin America & Caribbean ,1741.20114182856,11139145.0
Guatemala,GTM,2000,54.2,Latin America & Caribbean ,1648.96578971559,11697592.0
Guatemala,GTM,2006,54.5,Latin America & Caribbean ,2225.1234753878,13367459.0
Guatemala,GTM,2014,48.3,Latin America & Caribbean ,3689.14510410202,15681725.0
Guatemala,GTM,2023,45.2,Latin America & Caribbean ,5754.42833909847,18124838.0
Guinea,GIN,1991,45.6,Sub-Saharan Africa ,656.42373119518,6697166.0
Guinea,GIN,1994,46.1,Sub-Saharan Africa ,671.576385058752,7345107.0
Guinea,GIN,2002,43.0,Sub-Saharan Africa ,495.916073559269,8674066.0
Guinea,GIN,2007,39.4,Sub-Saharan Africa ,650.148575304743,9662281.0
Guinea,GIN,2012,33.7,Sub-Saharan Africa ,699.353377212197,10921581.0
Guinea,GIN,2018,29.6,Sub-Saharan Africa ,933.273615633705,12704774.0
Guinea-Bissau,GNB,1991,55.8,Sub-Saharan Africa ,672.07387884966,994639.0
Guinea-Bissau,GNB,1993,43.6,Sub-Saharan Africa ,581.612681813953,1058745.0
Guinea-Bissau,GNB,2002,35.6,Sub-Saharan Africa ,362.034574570354,1289307.0
Guinea-Bissau,GNB,2010,50.6,Sub-Saharan Africa ,600.194298540768,1566347.0
Guinea-Bissau,GNB,2018,34.8,Sub-Saharan Africa ,808.531613218504,1922168.0
Guinea-Bissau,GNB,2021,33.4,Sub-Saharan Africa ,926.54619187706,2058841.0
Guyana,GUY,1992,39.5,Latin America & Caribbean ,498.156636569954,749911.0
Guyana,GUY,1998,45.1,Latin America & Caribbean ,939.685488169724,763586.0
Haiti,HTI,2001,59.0,Latin America & Caribbean ,748.821159844528,8455918.0
Haiti,HTI,2012,41.1,Latin America & Caribbean ,1361.39396587374,10069771.0
Honduras,HND,1989,55.4,Latin America & Caribbean ,903.767650161806,4841838.0
Honduras,HND,1990,55.9,Latin America & Caribbean ,749.818113552631,4980488.0
Honduras,HND,1991,51.8,Latin America & Caribbean ,722.000657931123,5123792.0
Honduras,HND,1992,51.8,Latin America & Caribbean ,782.111518709432,5271431.0
Honduras,HND,1993,53.4,Latin America & Caribbean ,772.74224772986,5423249.0
Honduras,HND,1994,55.0,Latin America & Caribbean ,735.886147157389,5579242.0
Honduras,HND,1995,55.5,Latin America & Caribbean ,814.049075569071,5739637.0
Honduras,HND,1996,55.7,Latin America & Caribbean ,812.817047602244,5903954.0
Honduras,HND,1997,52.7,Latin America & Caribbean ,917.272651200904,6071454.0
Honduras,HND,1998,57.3,Latin America & Caribbean ,988.655986927253,6234431.0
Honduras,HND,1999,55.2,Latin America & Caribbean ,999.004383328908,6400463.0
Honduras,HND,2001,55.4,Latin America & Caribbean ,1132.1648753329,6757993.0
Honduras,HND,2002,55.7,Latin America & Caribbean ,1132.49965345317,6938859.0
Honduras,HND,2003,58.1,Latin America & Caribbean ,1156.08162681357,7119213.0
Honduras,HND,2004,58.1,Latin America & Caribbean ,1215.13995412761,7298994.0
Honduras,HND,2005,59.5,Latin America & Caribbean ,1304.70039153826,7478355.0
Honduras,HND,2006,57.5,Latin America & Caribbean ,1425.84780051892,7656832.0
Honduras,HND,2007,55.8,Latin America & Caribbean ,1577.73789197407,7834798.0
Honduras,HND,2008,55.5,Latin America & Caribbean ,1732.49062702803,8012587.0
Honduras,HND,2009,51.3,Latin America & Caribbean ,1781.15703614674,8189899.0
Honduras,HND,2010,53.1,Latin America & Caribbean ,1893.32722662035,8365878.0
Honduras,HND,2011,52.6,Latin America & Caribbean ,2073.66121088074,8540583.0
Honduras,HND,2012,53.4,Latin America & Caribbean ,2126.03474686503,8715076.0
Honduras,HND,2013,50.0,Latin America & Caribbean ,2081.12843527945,8889278.0
