Country,Country_Code,Year,Gini,Region
Albania,ALB,2020,29.4,Europe & Central Asia
Albania,ALB,2019,30.1,Europe & Central Asia
Albania,ALB,2018,30.1,Europe & Central Asia
Albania,ALB,2017,33.1,Europe & Central Asia
Albania,ALB,2016,33.7,Europe & Central Asia
Albania,ALB,2015,32.8,Europe & Central Asia
Albania,ALB,2014,34.6,Europe & Central Asia
Albania,ALB,2012,29.0,Europe & Central Asia
Albania,ALB,2008,30.0,Europe & Central Asia
Albania,ALB,2005,30.6,Europe & Central Asia
Albania,ALB,2002,31.7,Europe & Central Asia
Albania,ALB,1996,27.0,Europe & Central Asia
Algeria,DZA,2011,27.6,"Middle East, North Africa, Afghanistan & Pakistan"
Algeria,DZA,1995,35.3,"Middle East, North Africa, Afghanistan & Pakistan"
Algeria,DZA,1988,37.4,"Middle East, North Africa, Afghanistan & Pakistan"
Angola,AGO,2018,51.3,Sub-Saharan Africa 
Angola,AGO,2008,42.7,Sub-Saharan Africa 
Angola,AGO,2000,51.9,Sub-Saharan Africa 
Argentina,ARG,2024,42.4,Latin America & Caribbean 
Argentina,ARG,2023,42.4,Latin America & Caribbean 
Argentina,ARG,2022,40.7,Latin America & Caribbean 
Argentina,ARG,2021,42.4,Latin America & Caribbean 
Argentina,ARG,2020,42.7,Latin America & Caribbean 
Argentina,ARG,2019,43.3,Latin America & Caribbean 
Argentina,ARG,2018,41.7,Latin America & Caribbean 
Argentina,ARG,2017,41.4,Latin America & Caribbean 
Argentina,ARG,2016,42.3,Latin America & Caribbean 
Argentina,ARG,2014,41.8,Latin America & Caribbean 
Argentina,ARG,2013,41.1,Latin America & Caribbean 
Argentina,ARG,2012,41.4,Latin America & Caribbean 
Argentina,ARG,2011,42.7,Latin America & Caribbean 
Argentina,ARG,2010,43.7,Latin America & Caribbean 
Argentina,ARG,2009,43.8,Latin America & Caribbean 
Argentina,ARG,2008,45.0,Latin America & Caribbean 
Argentina,ARG,2007,46.3,Latin America & Caribbean 
Argentina,ARG,2006,46.4,Latin America & Caribbean 
Argentina,ARG,2005,47.8,Latin America & Caribbean 
Argentina,ARG,2004,48.5,Latin America & Caribbean 
Argentina,ARG,2003,51.0,Latin America & Caribbean 
Argentina,ARG,2002,53.8,Latin America & Caribbean 
Argentina,ARG,2001,53.3,Latin America & Caribbean 
Argentina,ARG,2000,51.0,Latin America & Caribbean 
Argentina,ARG,1999,49.8,Latin America & Caribbean 
Argentina,ARG,1998,50.7,Latin America & Caribbean 
Argentina,ARG,1997,49.1,Latin America & Caribbean 
Argentina,ARG,1996,49.5,Latin America & Caribbean 
Argentina,ARG,1995,48.9,Latin America & Caribbean 
Argentina,ARG,1994,45.9,Latin America & Caribbean 
Argentina,ARG,1993,44.8,Latin America & Caribbean 
Argentina,ARG,1992,45.5,Latin America & Caribbean 
Argentina,ARG,1991,46.8,Latin America & Caribbean 
Argentina,ARG,1987,45.3,Latin America & Caribbean 
Argentina,ARG,1986,42.8,Latin America & Caribbean 
Argentina,ARG,1980,40.8,Latin America & Caribbean 
Armenia,ARM,2024,27.4,Europe & Central Asia
Armenia,ARM,2023,27.2,Europe & Central Asia
Armenia,ARM,2022,27.9,Europe & Central Asia
Armenia,ARM,2021,27.9,Europe & Central Asia
Armenia,ARM,2020,25.1,Europe & Central Asia
Armenia,ARM,2019,30.0,Europe & Central Asia
Armenia,ARM,2018,34.4,Europe & Central Asia
Armenia,ARM,2017,33.6,Europe & Central Asia
Armenia,ARM,2016,32.5,Europe & Central Asia
Armenia,ARM,2015,32.4,Europe & Central Asia
Armenia,ARM,2014,31.5,Europe & Central Asia
Armenia,ARM,2013,30.6,Europe & Central Asia
Armenia,ARM,2012,29.6,Europe & Central Asia
Armenia,ARM,2011,29.4,Europe & Central Asia
Armenia,ARM,2010,30.0,Europe & Central Asia
Armenia,ARM,2009,28.0,Europe & Central Asia
Armenia,ARM,2008,29.2,Europe & Central Asia
Armenia,ARM,2007,31.2,Europe & Central Asia
Armenia,ARM,2006,29.7,Europe & Central Asia
Armenia,ARM,2005,36.0,Europe & Central Asia
Armenia,ARM,2004,37.5,Europe & Central Asia
Armenia,ARM,2003,33.0,Europe & Central Asia
Armenia,ARM,2002,34.8,Europe & Central Asia
Armenia,ARM,2001,35.4,Europe & Central Asia
Armenia,ARM,1999,36.2,Europe & Central Asia
Armenia,ARM,1996,44.4,Europe & Central Asia
Australia,AUS,2020,33.8,East Asia & Pacific
Australia,AUS,2018,34.3,East Asia & Pacific
Australia,AUS,2016,33.7,East Asia & Pacific
Australia,AUS,2014,34.4,East Asia & Pacific
Australia,AUS,2010,34.7,East Asia & Pacific
Australia,AUS,2008,35.4,East Asia & Pacific
Australia,AUS,2004,33.1,East Asia & Pacific
Australia,AUS,2003,33.5,East Asia & Pacific
Australia,AUS,2001,33.5,East Asia & Pacific
Australia,AUS,1995,32.6,East Asia & Pacific
Australia,AUS,1989,33.2,East Asia & Pacific
Australia,AUS,1985,32.5,East Asia & Pacific
Australia,AUS,1981,31.3,East Asia & Pacific
Austria,AUT,2023,31.2,Europe & Central Asia
Austria,AUT,2022,30.9,Europe & Central Asia
Austria,AUT,2021,30.7,Europe & Central Asia
Austria,AUT,2020,29.8,Europe & Central Asia
Austria,AUT,2019,30.2,Europe & Central Asia
Austria,AUT,2018,30.8,Europe & Central Asia
Austria,AUT,2017,29.7,Europe & Central Asia
Austria,AUT,2016,30.8,Europe & Central Asia
Austria,AUT,2015,30.5,Europe & Central Asia
Austria,AUT,2014,30.5,Europe & Central Asia
Austria,AUT,2013,30.8,Europe & Central Asia
Austria,AUT,2012,30.5,Europe & Central Asia
Austria,AUT,2011,30.8,Europe & Central Asia
Austria,AUT,2010,30.3,Europe & Central Asia
Austria,AUT,2009,31.5,Europe & Central Asia
Austria,AUT,2008,30.4,Europe & Central Asia
Austria,AUT,2007,30.6,Europe & Central Asia
Austria,AUT,2006,29.6,Europe & Central Asia
Austria,AUT,2005,28.7,Europe & Central Asia
Austria,AUT,2004,29.8,Europe & Central Asia
Austria,AUT,2003,29.5,Europe & Central Asia
Austria,AUT,2000,29.0,Europe & Central Asia
Austria,AUT,1999,29.7,Europe & Central Asia
Austria,AUT,1998,31.3,Europe & Central Asia
Austria,AUT,1997,29.1,Europe & Central Asia
Austria,AUT,1996,29.3,Europe & Central Asia
Austria,AUT,1995,29.9,Europe & Central Asia
Austria,AUT,1994,30.8,Europe & Central Asia
Azerbaijan,AZE,2005,26.6,Europe & Central Asia
Azerbaijan,AZE,2004,26.6,Europe & Central Asia
Azerbaijan,AZE,2003,26.8,Europe & Central Asia
Azerbaijan,AZE,2002,25.3,Europe & Central Asia
Azerbaijan,AZE,2001,36.5,Europe & Central Asia
Azerbaijan,AZE,1995,34.6,Europe & Central Asia
Bangladesh,BGD,2022,30.9,South Asia
Bangladesh,BGD,2016,32.4,South Asia
Bangladesh,BGD,2010,32.1,South Asia
Bangladesh,BGD,2005,33.2,South Asia
Bangladesh,BGD,2000,33.4,South Asia
Bangladesh,BGD,1995,32.9,South Asia
Bangladesh,BGD,1991,27.6,South Asia
Bangladesh,BGD,1988,28.8,South Asia
Bangladesh,BGD,1985,26.9,South Asia
Bangladesh,BGD,1983,25.9,South Asia
Barbados,BRB,2016,34.1,Latin America & Caribbean 
Belarus,BLR,2020,24.4,Europe & Central Asia
Belarus,BLR,2019,25.3,Europe & Central Asia
Belarus,BLR,2018,25.2,Europe & Central Asia
Belarus,BLR,2017,25.4,Europe & Central Asia
Belarus,BLR,2016,25.3,Europe & Central Asia
Belarus,BLR,2015,25.6,Europe & Central Asia
Belarus,BLR,2014,27.2,Europe & Central Asia
Belarus,BLR,2013,26.6,Europe & Central Asia
Belarus,BLR,2012,26.5,Europe & Central Asia
Belarus,BLR,2011,27.2,Europe & Central Asia
Belarus,BLR,2010,28.6,Europe & Central Asia
Belarus,BLR,2009,27.7,Europe & Central Asia
Belarus,BLR,2008,27.8,Europe & Central Asia
Belarus,BLR,2007,29.6,Europe & Central Asia
Belarus,BLR,2006,28.3,Europe & Central Asia
Belarus,BLR,2005,27.6,Europe & Central Asia
Belarus,BLR,2004,26.5,Europe & Central Asia
Belarus,BLR,2003,28.8,Europe & Central Asia
Belarus,BLR,2002,30.3,Europe & Central Asia
Belarus,BLR,2001,30.6,Europe & Central Asia
Belarus,BLR,2000,31.2,Europe & Central Asia
Belarus,BLR,1999,31.7,Europe & Central Asia
Belarus,BLR,1998,32.0,Europe & Central Asia
Belarus,BLR,1995,28.7,Europe & Central Asia
Belarus,BLR,1993,21.6,Europe & Central Asia
Belgium,BEL,2023,26.8,Europe & Central Asia
Belgium,BEL,2022,26.4,Europe & Central Asia
Belgium,BEL,2021,26.6,Europe & Central Asia
Belgium,BEL,2020,26.0,Europe & Central Asia
Belgium,BEL,2019,27.2,Europe & Central Asia
Belgium,BEL,2018,27.2,Europe & Central Asia
Belgium,BEL,2017,27.4,Europe & Central Asia
Belgium,BEL,2016,27.6,Europe & Central Asia
Belgium,BEL,2015,27.7,Europe & Central Asia
Belgium,BEL,2014,28.1,Europe & Central Asia
Belgium,BEL,2013,27.7,Europe & Central Asia
Belgium,BEL,2012,27.5,Europe & Central Asia
Belgium,BEL,2011,28.1,Europe & Central Asia
Belgium,BEL,2010,28.4,Europe & Central Asia
Belgium,BEL,2009,28.6,Europe & Central Asia
Belgium,BEL,2008,28.4,Europe & Central Asia
Belgium,BEL,2007,29.2,Europe & Central Asia
Belgium,BEL,2006,28.1,Europe & Central Asia
Belgium,BEL,2005,29.3,Europe & Central Asia
Belgium,BEL,2004,30.5,Europe & Central Asia
Belgium,BEL,2003,28.1,Europe & Central Asia
Belgium,BEL,2000,33.1,Europe & Central Asia
Belgium,BEL,1997,26.8,Europe & Central Asia
Belgium,BEL,1995,28.4,Europe & Central Asia
Belgium,BEL,1992,24.9,Europe & Central Asia
Belgium,BEL,1988,25.7,Europe & Central Asia
Belgium,BEL,1985,25.2,Europe & Central Asia
Belize,BLZ,2018,39.9,Latin America & Caribbean 
Belize,BLZ,1999,53.2,Latin America & Caribbean 
Belize,BLZ,1998,54.9,Latin America & Caribbean 
Belize,BLZ,1997,60.4,Latin America & Caribbean 
Belize,BLZ,1996,56.6,Latin America & Caribbean 
Belize,BLZ,1995,57.5,Latin America & Caribbean 
Belize,BLZ,1994,60.9,Latin America & Caribbean 
Belize,BLZ,1993,60.2,Latin America & Caribbean 
Benin,BEN,2021,34.4,Sub-Saharan Africa 
Benin,BEN,2018,37.9,Sub-Saharan Africa 
Benin,BEN,2015,47.6,Sub-Saharan Africa 
Benin,BEN,2011,43.4,Sub-Saharan Africa 
Benin,BEN,2003,38.6,Sub-Saharan Africa 
Bhutan,BTN,2022,28.5,South Asia
Bhutan,BTN,2017,37.4,South Asia
Bhutan,BTN,2012,38.8,South Asia
Bhutan,BTN,2007,38.1,South Asia
Bhutan,BTN,2003,40.9,South Asia
Bolivia,BOL,2024,40.9,Latin America & Caribbean 
Bolivia,BOL,2023,42.1,Latin America & Caribbean 
Bolivia,BOL,2022,41.2,Latin America & Caribbean 
Bolivia,BOL,2021,40.9,Latin America & Caribbean 
Bolivia,BOL,2020,43.6,Latin America & Caribbean 
Bolivia,BOL,2019,41.6,Latin America & Caribbean 
Bolivia,BOL,2018,42.6,Latin America & Caribbean 
Bolivia,BOL,2017,44.6,Latin America & Caribbean 
Bolivia,BOL,2016,45.2,Latin America & Caribbean 
Bolivia,BOL,2015,46.7,Latin America & Caribbean 
Bolivia,BOL,2014,47.8,Latin America & Caribbean 
Bolivia,BOL,2013,47.6,Latin America & Caribbean 
Bolivia,BOL,2012,46.6,Latin America & Caribbean 
Bolivia,BOL,2011,46.1,Latin America & Caribbean 
Bolivia,BOL,2009,49.2,Latin America & Caribbean 
Bolivia,BOL,2008,50.8,Latin America & Caribbean 
Bolivia,BOL,2007,54.5,Latin America & Caribbean 
Bolivia,BOL,2006,56.7,Latin America & Caribbean 
Bolivia,BOL,2005,58.5,Latin America & Caribbean 
Bolivia,BOL,2004,55.0,Latin America & Caribbean 
Bolivia,BOL,2002,59.3,Latin America & Caribbean 
Bolivia,BOL,2001,57.4,Latin America & Caribbean 
Bolivia,BOL,2000,61.6,Latin America & Caribbean 
Bolivia,BOL,1999,58.0,Latin America & Caribbean 
Bolivia,BOL,1997,58.1,Latin America & Caribbean 
Bolivia,BOL,1992,49.1,Latin America & Caribbean 
Bolivia,BOL,1990,42.0,Latin America & Caribbean 
Bosnia and Herzegovina,BIH,2021,30.3,Europe & Central Asia
Bosnia and Herzegovina,BIH,2015,32.9,Europe & Central Asia
Bosnia and Herzegovina,BIH,2011,33.3,Europe & Central Asia
Bosnia and Herzegovina,BIH,2007,34.3,Europe & Central Asia
Bosnia and Herzegovina,BIH,2004,34.0,Europe & Central Asia
Bosnia and Herzegovina,BIH,2001,30.0,Europe & Central Asia
Botswana,BWA,2015,54.9,Sub-Saharan Africa 
Botswana,BWA,2009,56.9,Sub-Saharan Africa 
Botswana,BWA,2002,61.5,Sub-Saharan Africa 
Botswana,BWA,1993,60.1,Sub-Saharan Africa 
Botswana,BWA,1985,54.2,Sub-Saharan Africa 
Brazil,BRA,2024,50.3,Latin America & Caribbean 
Brazil,BRA,2023,51.5,Latin America & Caribbean 
Brazil,BRA,2022,51.9,Latin America & Caribbean 
Brazil,BRA,2021,52.9,Latin America & Caribbean 
Brazil,BRA,2020,48.8,Latin America & Caribbean 
Brazil,BRA,2019,53.5,Latin America & Caribbean 
Brazil,BRA,2018,53.9,Latin America & Caribbean 
Brazil,BRA,2017,53.3,Latin America & Caribbean 
Brazil,BRA,2016,53.4,Latin America & Caribbean 
Brazil,BRA,2015,51.9,Latin America & Caribbean 
Brazil,BRA,2014,52.1,Latin America & Caribbean 
Brazil,BRA,2013,52.7,Latin America & Caribbean 
Brazil,BRA,2012,53.4,Latin America & Caribbean 
Brazil,BRA,2011,52.9,Latin America & Caribbean 
Brazil,BRA,2009,53.7,Latin America & Caribbean 
Brazil,BRA,2008,54.0,Latin America & Caribbean 
Brazil,BRA,2007,54.9,Latin America & Caribbean 
Brazil,BRA,2006,55.6,Latin America & Caribbean 
Brazil,BRA,2005,56.3,Latin America & Caribbean 
Brazil,BRA,2004,56.5,Latin America & Caribbean 
Brazil,BRA,2003,57.6,Latin America & Caribbean 
Brazil,BRA,2002,58.1,Latin America & Caribbean 
Brazil,BRA,2001,58.4,Latin America & Caribbean 
Brazil,BRA,1999,59.0,Latin America & Caribbean 
Brazil,BRA,1998,59.6,Latin America & Caribbean 
Brazil,BRA,1997,59.8,Latin America & Caribbean 
Brazil,BRA,1996,59.8,Latin America & Caribbean 
Brazil,BRA,1995,59.5,Latin America & Caribbean 
Brazil,BRA,1993,60.1,Latin America & Caribbean 
Brazil,BRA,1992,53.1,Latin America & Caribbean 
Brazil,BRA,1990,60.5,Latin America & Caribbean 
Brazil,BRA,1989,63.2,Latin America & Caribbean 
Brazil,BRA,1988,61.4,Latin America & Caribbean 
Brazil,BRA,1987,59.6,Latin America & Caribbean 
Brazil,BRA,1986,58.4,Latin America & Caribbean 
Brazil,BRA,1985,55.5,Latin America & Caribbean 
Brazil,BRA,1984,58.3,Latin America & Caribbean 
Brazil,BRA,1983,58.9,Latin America & Caribbean 
Brazil,BRA,1982,58.4,Latin America & Caribbean 
Brazil,BRA,1981,57.9,Latin America & Caribbean 
Bulgaria,BGR,2023,39.5,Europe & Central Asia
Bulgaria,BGR,2022,38.2,Europe & Central Asia
Bulgaria,BGR,2021,39.0,Europe & Central Asia
Bulgaria,BGR,2020,40.5,Europe & Central Asia
Bulgaria,BGR,2019,40.3,Europe & Central Asia
Bulgaria,BGR,2018,41.3,Europe & Central Asia
Bulgaria,BGR,2017,40.4,Europe & Central Asia
Bulgaria,BGR,2016,40.6,Europe & Central Asia
Bulgaria,BGR,2015,38.6,Europe & Central Asia
Bulgaria,BGR,2014,37.4,Europe & Central Asia
Bulgaria,BGR,2013,36.6,Europe & Central Asia
Bulgaria,BGR,2012,36.0,Europe & Central Asia
Bulgaria,BGR,2011,34.3,Europe & Central Asia
Bulgaria,BGR,2010,35.7,Europe & Central Asia
Bulgaria,BGR,2009,33.8,Europe & Central Asia
Bulgaria,BGR,2008,33.6,Europe & Central Asia
Bulgaria,BGR,2007,36.1,Europe & Central Asia
Bulgaria,BGR,2006,35.7,Europe & Central Asia
Bulgaria,BGR,2003,28.9,Europe & Central Asia
Bulgaria,BGR,2001,32.7,Europe & Central Asia
Bulgaria,BGR,1997,26.4,Europe & Central Asia
Bulgaria,BGR,1995,32.8,Europe & Central Asia
Bulgaria,BGR,1994,24.3,Europe & Central Asia
Bulgaria,BGR,1992,30.7,Europe & Central Asia
Bulgaria,BGR,1989,23.4,Europe & Central Asia
Burkina Faso,BFA,2021,37.4,Sub-Saharan Africa 
Burkina Faso,BFA,2018,43.0,Sub-Saharan Africa 
Burkina Faso,BFA,2014,35.3,Sub-Saharan Africa 
Burkina Faso,BFA,2009,39.8,Sub-Saharan Africa 
Burkina Faso,BFA,2003,43.3,Sub-Saharan Africa 
Burkina Faso,BFA,1998,49.9,Sub-Saharan Africa 
Burkina Faso,BFA,1994,48.0,Sub-Saharan Africa 
Burundi,BDI,2020,37.5,Sub-Saharan Africa 
Burundi,BDI,2013,38.6,Sub-Saharan Africa 
Burundi,BDI,2006,33.4,Sub-Saharan Africa 
Burundi,BDI,1998,42.1,Sub-Saharan Africa 
Burundi,BDI,1992,33.3,Sub-Saharan Africa 
Cabo Verde,CPV,2015,42.4,Sub-Saharan Africa 
Cabo Verde,CPV,2007,47.2,Sub-Saharan Africa 
Cabo Verde,CPV,2001,52.5,Sub-Saharan Africa 
Cameroon,CMR,2021,42.2,Sub-Saharan Africa 
Cameroon,CMR,2014,46.6,Sub-Saharan Africa 
Cameroon,CMR,2007,42.8,Sub-Saharan Africa 
Cameroon,CMR,2001,42.1,Sub-Saharan Africa 
Cameroon,CMR,1996,44.4,Sub-Saharan Africa 
Canada,CAN,2022,31.5,North America
Canada,CAN,2021,31.1,North America
Canada,CAN,2020,29.9,North America
Canada,CAN,2019,31.8,North America
Canada,CAN,2018,32.5,North America
Canada,CAN,2017,33.3,North America
Canada,CAN,2016,32.7,North America
Canada,CAN,2015,33.7,North America
Canada,CAN,2014,33.2,North America
Canada,CAN,2013,33.8,North America
Canada,CAN,2012,33.5,North America
Canada,CAN,2011,32.7,North America
Canada,CAN,2010,33.6,North America
Canada,CAN,2009,34.0,North America
Canada,CAN,2008,33.9,North America
Canada,CAN,2007,33.8,North America
Canada,CAN,2006,34.1,North America
Canada,CAN,2005,33.6,North America
Canada,CAN,2004,33.8,North America
Canada,CAN,2003,33.8,North America
Canada,CAN,2002,33.6,North America
Canada,CAN,2001,33.6,North America
Canada,CAN,2000,33.4,North America
Canada,CAN,1999,33.1,North America
Canada,CAN,1998,33.2,North America
Canada,CAN,1997,33.1,North America
Canada,CAN,1996,32.8,North America
Canada,CAN,1995,31.5,North America
Canada,CAN,1994,31.3,North America
Canada,CAN,1993,31.7,North America
Canada,CAN,1992,31.6,North America
Canada,CAN,1991,31.9,North America
Canada,CAN,1990,31.4,North America
Canada,CAN,1989,31.0,North America
Canada,CAN,1988,31.2,North America
Canada,CAN,1987,31.7,North America
Canada,CAN,1986,31.7,North America
Canada,CAN,1985,33.2,North America
Canada,CAN,1984,33.5,North America
Canada,CAN,1982,32.9,North America
Canada,CAN,1981,33.0,North America
Canada,CAN,1979,33.5,North America
Canada,CAN,1977,33.7,North America
Canada,CAN,1975,34.1,North America
Canada,CAN,1973,34.9,North America
Canada,CAN,1971,37.2,North America
Central African Republic,CAF,2021,43.0,Sub-Saharan Africa 
Central African Republic,CAF,2008,56.2,Sub-Saharan Africa 
Central African Republic,CAF,1992,59.7,Sub-Saharan Africa 
Chad,TCD,2022,37.4,Sub-Saharan Africa 
Chad,TCD,2018,37.5,Sub-Saharan Africa 
Chad,TCD,2011,43.3,Sub-Saharan Africa 
Chad,TCD,2003,39.8,Sub-Saharan Africa 
Chile,CHL,2024,43.0,Latin America & Caribbean 
Chile,CHL,2022,43.2,Latin America & Caribbean 
Chile,CHL,2020,47.0,Latin America & Caribbean 
Chile,CHL,2017,45.3,Latin America & Caribbean 
Chile,CHL,2015,45.3,Latin America & Caribbean 
Chile,CHL,2013,46.8,Latin America & Caribbean 
Chile,CHL,2011,46.9,Latin America & Caribbean 
Chile,CHL,2009,47.4,Latin America & Caribbean 
Chile,CHL,2006,47.7,Latin America & Caribbean 
Chile,CHL,2003,51.5,Latin America & Caribbean 
Chile,CHL,2000,52.8,Latin America & Caribbean 
Chile,CHL,1998,55.5,Latin America & Caribbean 
Chile,CHL,1996,54.9,Latin America & Caribbean 
Chile,CHL,1994,56.4,Latin America & Caribbean 
Chile,CHL,1992,54.8,Latin America & Caribbean 
Chile,CHL,1990,57.2,Latin America & Caribbean 
Chile,CHL,1987,56.2,Latin America & Caribbean 
China,CHN,2022,36.0,East Asia & Pacific
China,CHN,2021,35.7,East Asia & Pacific
China,CHN,2020,37.1,East Asia & Pacific
China,CHN,2019,38.2,East Asia & Pacific
China,CHN,2018,38.5,East Asia & Pacific
China,CHN,2017,39.1,East Asia & Pacific
China,CHN,2016,38.5,East Asia & Pacific
China,CHN,2015,38.6,East Asia & Pacific
China,CHN,2014,39.2,East Asia & Pacific
China,CHN,2013,39.7,East Asia & Pacific
China,CHN,2012,42.2,East Asia & Pacific
China,CHN,2011,42.4,East Asia & Pacific
China,CHN,2010,43.7,East Asia & Pacific
China,CHN,2008,43.0,East Asia & Pacific
China,CHN,2005,40.9,East Asia & Pacific
China,CHN,2002,42.0,East Asia & Pacific
China,CHN,1999,38.7,East Asia & Pacific
China,CHN,1996,35.2,East Asia & Pacific
China,CHN,1993,33.9,East Asia & Pacific
China,CHN,1990,32.2,East Asia & Pacific
China,CHN,1987,29.4,East Asia & Pacific
China,CHN,1984,27.1,East Asia & Pacific
China,CHN,1981,28.2,East Asia & Pacific
Colombia,COL,2024,54.4,Latin America & Caribbean 
Colombia,COL,2023,54.6,Latin America & Caribbean 
Colombia,COL,2022,54.8,Latin America & Caribbean 
Colombia,COL,2021,55.1,Latin America & Caribbean 
Colombia,COL,2020,54.4,Latin America & Caribbean 
Colombia,COL,2019,52.5,Latin America & Caribbean 
Colombia,COL,2018,51.6,Latin America & Caribbean 
Colombia,COL,2017,50.9,Latin America & Caribbean 
Colombia,COL,2016,51.7,Latin America & Caribbean 
Colombia,COL,2015,52.0,Latin America & Caribbean 
Colombia,COL,2014,53.6,Latin America & Caribbean 
Colombia,COL,2013,53.5,Latin America & Caribbean 
Colombia,COL,2012,53.6,Latin America & Caribbean 
Colombia,COL,2011,53.3,Latin America & Caribbean 
Colombia,COL,2010,54.4,Latin America & Caribbean 
Colombia,COL,2009,54.1,Latin America & Caribbean 
Colombia,COL,2008,55.0,Latin America & Caribbean 
Colombia,COL,2005,53.9,Latin America & Caribbean 
Colombia,COL,2004,55.0,Latin America & Caribbean 
Colombia,COL,2003,53.6,Latin America & Caribbean 
Colombia,COL,2002,56.0,Latin America & Caribbean 
Colombia,COL,2001,57.3,Latin America & Caribbean 
Colombia,COL,2000,58.4,Latin America & Caribbean 
Colombia,COL,1999,58.5,Latin America & Caribbean 
Colombia,COL,1996,56.8,Latin America & Caribbean 
Colombia,COL,1992,51.3,Latin America & Caribbean 
Colombia,COL,1991,51.3,Latin America & Caribbean 
Colombia,COL,1989,52.8,Latin America & Caribbean 
Colombia,COL,1988,53.1,Latin America & Caribbean 
Colombia,COL,1980,55.1,Latin America & Caribbean 
Comoros,COM,2024,30.3,Sub-Saharan Africa 
Comoros,COM,2020,34.2,Sub-Saharan Africa 
Comoros,COM,2014,45.3,Sub-Saharan Africa 
Comoros,COM,2004,55.9,Sub-Saharan Africa 
"Congo, Dem. Rep.",COD,2020,44.7,Sub-Saharan Africa 
"Congo, Dem. Rep.",COD,2012,42.1,Sub-Saharan Africa 
"Congo, Dem. Rep.",COD,2004,41.6,Sub-Saharan Africa 
"Congo, Rep.",COG,2011,48.9,Sub-Saharan Africa 
"Congo, Rep.",COG,2005,47.3,Sub-Saharan Africa 
Costa Rica,CRI,2025,45.5,Latin America & Caribbean 
Costa Rica,CRI,2024,45.8,Latin America & Caribbean 
Costa Rica,CRI,2023,46.7,Latin America & Caribbean 
Costa Rica,CRI,2022,47.2,Latin America & Caribbean 
Costa Rica,CRI,2021,48.7,Latin America & Caribbean 
Costa Rica,CRI,2020,49.2,Latin America & Caribbean 
Costa Rica,CRI,2019,48.2,Latin America & Caribbean 
Costa Rica,CRI,2018,48.0,Latin America & Caribbean 
Costa Rica,CRI,2017,48.3,Latin America & Caribbean 
Costa Rica,CRI,2016,48.7,Latin America & Caribbean 
Costa Rica,CRI,2015,48.4,Latin America & Caribbean 
Costa Rica,CRI,2014,48.6,Latin America & Caribbean 
Costa Rica,CRI,2013,49.2,Latin America & Caribbean 
Costa Rica,CRI,2012,48.4,Latin America & Caribbean 
Costa Rica,CRI,2011,48.8,Latin America & Caribbean 
Costa Rica,CRI,2010,48.0,Latin America & Caribbean 
Costa Rica,CRI,2009,50.6,Latin America & Caribbean 
Costa Rica,CRI,2008,48.6,Latin America & Caribbean 
Costa Rica,CRI,2007,49.3,Latin America & Caribbean 
Costa Rica,CRI,2006,49.3,Latin America & Caribbean 
Costa Rica,CRI,2005,47.5,Latin America & Caribbean 
Costa Rica,CRI,2004,48.4,Latin America & Caribbean 
Costa Rica,CRI,2003,49.3,Latin America & Caribbean 
Costa Rica,CRI,2002,51.8,Latin America & Caribbean 
Costa Rica,CRI,2001,51.5,Latin America & Caribbean 
Costa Rica,CRI,2000,47.4,Latin America & Caribbean 
Costa Rica,CRI,1999,47.6,Latin America & Caribbean 
Costa Rica,CRI,1998,45.6,Latin America & Caribbean 
Costa Rica,CRI,1997,45.6,Latin America & Caribbean 
Costa Rica,CRI,1996,46.5,Latin America & Caribbean 
Costa Rica,CRI,1995,45.7,Latin America & Caribbean 
Costa Rica,CRI,1994,46.7,Latin America & Caribbean 
Costa Rica,CRI,1993,45.9,Latin America & Caribbean 
Costa Rica,CRI,1992,45.6,Latin America & Caribbean 
Costa Rica,CRI,1991,46.6,Latin America & Caribbean 
Costa Rica,CRI,1990,45.2,Latin America & Caribbean 
Costa Rica,CRI,1989,45.5,Latin America & Caribbean 
Costa Rica,CRI,1986,34.4,Latin America & Caribbean 
Costa Rica,CRI,1981,47.5,Latin America & Caribbean 
Cote d'Ivoire,CIV,2021,35.3,Sub-Saharan Africa 
Cote d'Ivoire,CIV,2018,37.2,Sub-Saharan Africa 
Cote d'Ivoire,CIV,2015,41.5,Sub-Saharan Africa 
Cote d'Ivoire,CIV,2008,43.2,Sub-Saharan Africa 
Cote d'Ivoire,CIV,2002,41.3,Sub-Saharan Africa 
Cote d'Ivoire,CIV,1998,39.0,Sub-Saharan Africa 
Cote d'Ivoire,CIV,1995,40.6,Sub-Saharan Africa 
Cote d'Ivoire,CIV,1992,39.4,Sub-Saharan Africa 
Cote d'Ivoire,CIV,1988,36.9,Sub-Saharan Africa 
Cote d'Ivoire,CIV,1987,40.5,Sub-Saharan Africa 
Cote d'Ivoire,CIV,1986,38.0,Sub-Saharan Africa 
Cote d'Ivoire,CIV,1985,45.5,Sub-Saharan Africa 
Croatia,HRV,2023,30.1,Europe & Central Asia
Croatia,HRV,2022,30.0,Europe & Central Asia
Croatia,HRV,2021,28.9,Europe & Central Asia
Croatia,HRV,2020,29.5,Europe & Central Asia
Croatia,HRV,2019,28.9,Europe & Central Asia
Croatia,HRV,2018,29.7,Europe & Central Asia
Croatia,HRV,2017,30.4,Europe & Central Asia
Croatia,HRV,2016,30.9,Europe & Central Asia
